"MTU","AREA","Day ahead total load forecast (MW)","Actual total load (MW)"
"05/12/2021 18:00:00 - 05/12/2021 19:00:00","BZN|DK1","3206.00","3173.92"
"05/12/2021 19:00:00 - 05/12/2021 20:00:00","BZN|DK1","2984.00","2948.78"
"05/12/2021 20:00:00 - 05/12/2021 21:00:00","BZN|DK1","2827.00","2838.14"
"05/12/2021 21:00:00 - 05/12/2021 22:00:00","BZN|DK1","2719.00","2723.44"
"05/12/2021 22:00:00 - 05/12/2021 23:00:00","BZN|DK1","2631.00","2650.59"
"05/12/2021 23:00:00 - 06/12/2021 00:00:00","BZN|DK1","2559.00","2473.38"
"06/12/2021 00:00:00 - 06/12/2021 01:00:00","BZN|DK1","2395.00","2405.02"
"06/12/2021 01:00:00 - 06/12/2021 02:00:00","BZN|DK1","2374.00","2413.49"
"06/12/2021 02:00:00 - 06/12/2021 03:00:00","BZN|DK1","2426.00","2411.57"
"06/12/2021 03:00:00 - 06/12/2021 04:00:00","BZN|DK1","2447.00","2391.76"
"06/12/2021 04:00:00 - 06/12/2021 05:00:00","BZN|DK1","2441.00","2374.48"
"06/12/2021 05:00:00 - 06/12/2021 06:00:00","BZN|DK1","2526.00","2505.92"
"06/12/2021 06:00:00 - 06/12/2021 07:00:00","BZN|DK1","2906.00","2902.78"
"06/12/2021 07:00:00 - 06/12/2021 08:00:00","BZN|DK1","3350.00","3245.13"
"06/12/2021 08:00:00 - 06/12/2021 09:00:00","BZN|DK1","3431.00","3379.71"
"06/12/2021 09:00:00 - 06/12/2021 10:00:00","BZN|DK1","3341.00","3346.48"
"06/12/2021 10:00:00 - 06/12/2021 11:00:00","BZN|DK1","3413.00","3397.72"
"06/12/2021 11:00:00 - 06/12/2021 12:00:00","BZN|DK1","3420.00","3402.82"
"06/12/2021 12:00:00 - 06/12/2021 13:00:00","BZN|DK1","3402.00","3485.92"
"06/12/2021 13:00:00 - 06/12/2021 14:00:00","BZN|DK1","3470.00","3484.58"
"06/12/2021 14:00:00 - 06/12/2021 15:00:00","BZN|DK1","3464.00","3454.95"
"06/12/2021 15:00:00 - 06/12/2021 16:00:00","BZN|DK1","3388.00","3404.28"
"06/12/2021 16:00:00 - 06/12/2021 17:00:00","BZN|DK1","3500.00","3486.78"
"06/12/2021 17:00:00 - 06/12/2021 18:00:00","BZN|DK1","3651.00","3681.54"
"06/12/2021 18:00:00 - 06/12/2021 19:00:00","BZN|DK1","3509.00","3550.45"
"06/12/2021 19:00:00 - 06/12/2021 20:00:00","BZN|DK1","3348.00","3417.63"
"06/12/2021 20:00:00 - 06/12/2021 21:00:00","BZN|DK1","3287.00","3231.01"
"06/12/2021 21:00:00 - 06/12/2021 22:00:00","BZN|DK1","3074.00","3069.97"
"06/12/2021 22:00:00 - 06/12/2021 23:00:00","BZN|DK1","2806.00","2884.12"
"06/12/2021 23:00:00 - 07/12/2021 00:00:00","BZN|DK1","2586.00","2764.98"
"07/12/2021 00:00:00 - 07/12/2021 01:00:00","BZN|DK1","2634.00","2600.44"
"07/12/2021 01:00:00 - 07/12/2021 02:00:00","BZN|DK1","2507.00","2480.09"
"07/12/2021 02:00:00 - 07/12/2021 03:00:00","BZN|DK1","2454.00","2442.07"
"07/12/2021 03:00:00 - 07/12/2021 04:00:00","BZN|DK1","2426.00","2450.52"
"07/12/2021 04:00:00 - 07/12/2021 05:00:00","BZN|DK1","2528.00","2509.72"
"07/12/2021 05:00:00 - 07/12/2021 06:00:00","BZN|DK1","2625.00","2632.52"
"07/12/2021 06:00:00 - 07/12/2021 07:00:00","BZN|DK1","2941.00","3074.91"
"07/12/2021 07:00:00 - 07/12/2021 08:00:00","BZN|DK1","3403.00","3455.88"
"07/12/2021 08:00:00 - 07/12/2021 09:00:00","BZN|DK1","3532.00","3541.35"
"07/12/2021 09:00:00 - 07/12/2021 10:00:00","BZN|DK1","3523.00","3475.97"
"07/12/2021 10:00:00 - 07/12/2021 11:00:00","BZN|DK1","3481.00","3417.23"
"07/12/2021 11:00:00 - 07/12/2021 12:00:00","BZN|DK1","3364.00","3358.26"
"07/12/2021 12:00:00 - 07/12/2021 13:00:00","BZN|DK1","3317.00","3343.20"
"07/12/2021 13:00:00 - 07/12/2021 14:00:00","BZN|DK1","3338.00","3335.92"
"07/12/2021 14:00:00 - 07/12/2021 15:00:00","BZN|DK1","3265.00","3273.36"
"07/12/2021 15:00:00 - 07/12/2021 16:00:00","BZN|DK1","3250.00","3256.01"
"07/12/2021 16:00:00 - 07/12/2021 17:00:00","BZN|DK1","3371.00","3400.98"
"07/12/2021 17:00:00 - 07/12/2021 18:00:00","BZN|DK1","3549.00","3560.94"
"07/12/2021 18:00:00 - 07/12/2021 19:00:00","BZN|DK1","3412.00","3476.87"
"07/12/2021 19:00:00 - 07/12/2021 20:00:00","BZN|DK1","3364.00","3299.37"
"07/12/2021 20:00:00 - 07/12/2021 21:00:00","BZN|DK1","3204.00","3197.32"
"07/12/2021 21:00:00 - 07/12/2021 22:00:00","BZN|DK1","3076.00","3027.61"
"07/12/2021 22:00:00 - 07/12/2021 23:00:00","BZN|DK1","2900.00","2875.27"
"07/12/2021 23:00:00 - 08/12/2021 00:00:00","BZN|DK1","2744.00","2699.44"
"08/12/2021 00:00:00 - 08/12/2021 01:00:00","BZN|DK1","2595.00","2634.28"
"08/12/2021 01:00:00 - 08/12/2021 02:00:00","BZN|DK1","2577.00","2645.58"
"08/12/2021 02:00:00 - 08/12/2021 03:00:00","BZN|DK1","2550.00","2560.31"
"08/12/2021 03:00:00 - 08/12/2021 04:00:00","BZN|DK1","2519.00","2557.96"
"08/12/2021 04:00:00 - 08/12/2021 05:00:00","BZN|DK1","2621.00","2626.69"
"08/12/2021 05:00:00 - 08/12/2021 06:00:00","BZN|DK1","2741.00","2714.67"
"08/12/2021 06:00:00 - 08/12/2021 07:00:00","BZN|DK1","3028.00","3165.26"
"08/12/2021 07:00:00 - 08/12/2021 08:00:00","BZN|DK1","3410.00","3550.58"
"08/12/2021 08:00:00 - 08/12/2021 09:00:00","BZN|DK1","3635.00","3713.56"
"08/12/2021 09:00:00 - 08/12/2021 10:00:00","BZN|DK1","3623.00","3688.67"
"08/12/2021 10:00:00 - 08/12/2021 11:00:00","BZN|DK1","3676.00","3734.29"
"08/12/2021 11:00:00 - 08/12/2021 12:00:00","BZN|DK1","3661.00","3692.69"
"08/12/2021 12:00:00 - 08/12/2021 13:00:00","BZN|DK1","3581.00","3626.82"
"08/12/2021 13:00:00 - 08/12/2021 14:00:00","BZN|DK1","3542.00","3528.04"
"08/12/2021 14:00:00 - 08/12/2021 15:00:00","BZN|DK1","3527.00","3510.11"
"08/12/2021 15:00:00 - 08/12/2021 16:00:00","BZN|DK1","3449.00","3396.70"
"08/12/2021 16:00:00 - 08/12/2021 17:00:00","BZN|DK1","3521.00","3487.55"
"08/12/2021 17:00:00 - 08/12/2021 18:00:00","BZN|DK1","3637.00","3645.71"
"08/12/2021 18:00:00 - 08/12/2021 19:00:00","BZN|DK1","3521.00","3499.72"
"08/12/2021 19:00:00 - 08/12/2021 20:00:00","BZN|DK1","3416.00","3392.49"
"08/12/2021 20:00:00 - 08/12/2021 21:00:00","BZN|DK1","3321.00","3209.31"
"08/12/2021 21:00:00 - 08/12/2021 22:00:00","BZN|DK1","3130.00","3012.46"
"08/12/2021 22:00:00 - 08/12/2021 23:00:00","BZN|DK1","2976.00","2805.18"
"08/12/2021 23:00:00 - 09/12/2021 00:00:00","BZN|DK1","2851.00","2619.64"
"09/12/2021 00:00:00 - 09/12/2021 01:00:00","BZN|DK1","2507.00","2472.28"
"09/12/2021 01:00:00 - 09/12/2021 02:00:00","BZN|DK1","2382.00","2400.81"
"09/12/2021 02:00:00 - 09/12/2021 03:00:00","BZN|DK1","2340.00","2373.14"
"09/12/2021 03:00:00 - 09/12/2021 04:00:00","BZN|DK1","2331.00","2402.56"
"09/12/2021 04:00:00 - 09/12/2021 05:00:00","BZN|DK1","2479.00","2442.26"
"09/12/2021 05:00:00 - 09/12/2021 06:00:00","BZN|DK1","2576.00","2559.14"
"09/12/2021 06:00:00 - 09/12/2021 07:00:00","BZN|DK1","2854.00","2916.25"
"09/12/2021 07:00:00 - 09/12/2021 08:00:00","BZN|DK1","3216.00","3210.81"
"09/12/2021 08:00:00 - 09/12/2021 09:00:00","BZN|DK1","3353.00","3395.38"
"09/12/2021 09:00:00 - 09/12/2021 10:00:00","BZN|DK1","3366.00","3359.48"
"09/12/2021 10:00:00 - 09/12/2021 11:00:00","BZN|DK1","3397.00","3433.21"
"09/12/2021 11:00:00 - 09/12/2021 12:00:00","BZN|DK1","3391.00","3356.97"
"09/12/2021 12:00:00 - 09/12/2021 13:00:00","BZN|DK1","3265.00","3272.23"
"09/12/2021 13:00:00 - 09/12/2021 14:00:00","BZN|DK1","3298.00","3265.18"
"09/12/2021 14:00:00 - 09/12/2021 15:00:00","BZN|DK1","3231.00","3209.51"
"09/12/2021 15:00:00 - 09/12/2021 16:00:00","BZN|DK1","3194.00","3216.83"
"09/12/2021 16:00:00 - 09/12/2021 17:00:00","BZN|DK1","3338.00","3342.18"
"09/12/2021 17:00:00 - 09/12/2021 18:00:00","BZN|DK1","3485.00","3466.11"
"09/12/2021 18:00:00 - 09/12/2021 19:00:00","BZN|DK1","3354.00","3347.67"
"09/12/2021 19:00:00 - 09/12/2021 20:00:00","BZN|DK1","3189.00","3168.26"
"09/12/2021 20:00:00 - 09/12/2021 21:00:00","BZN|DK1","3062.00","3058.04"
"09/12/2021 21:00:00 - 09/12/2021 22:00:00","BZN|DK1","2907.00","2865.28"
"09/12/2021 22:00:00 - 09/12/2021 23:00:00","BZN|DK1","2791.00","2683.71"
"09/12/2021 23:00:00 - 10/12/2021 00:00:00","BZN|DK1","2686.00","2520.21"
"10/12/2021 00:00:00 - 10/12/2021 01:00:00","BZN|DK1","2400.00","2376.94"
"10/12/2021 01:00:00 - 10/12/2021 02:00:00","BZN|DK1","2311.00","2308.10"
"10/12/2021 02:00:00 - 10/12/2021 03:00:00","BZN|DK1","2298.00","2252.79"
"10/12/2021 03:00:00 - 10/12/2021 04:00:00","BZN|DK1","2266.00","2271.41"
"10/12/2021 04:00:00 - 10/12/2021 05:00:00","BZN|DK1","2334.00","2305.99"
"10/12/2021 05:00:00 - 10/12/2021 06:00:00","BZN|DK1","2439.00","2459.54"
"10/12/2021 06:00:00 - 10/12/2021 07:00:00","BZN|DK1","2819.00","2870.20"
"10/12/2021 07:00:00 - 10/12/2021 08:00:00","BZN|DK1","3280.00","3257.04"
"10/12/2021 08:00:00 - 10/12/2021 09:00:00","BZN|DK1","3379.00","3407.79"
"10/12/2021 09:00:00 - 10/12/2021 10:00:00","BZN|DK1","3347.00","3336.34"
"10/12/2021 10:00:00 - 10/12/2021 11:00:00","BZN|DK1","3345.00","3352.48"
"10/12/2021 11:00:00 - 10/12/2021 12:00:00","BZN|DK1","3314.00","3297.58"
"10/12/2021 12:00:00 - 10/12/2021 13:00:00","BZN|DK1","3185.00","3214.38"
"10/12/2021 13:00:00 - 10/12/2021 14:00:00","BZN|DK1","3150.00","3150.96"
"10/12/2021 14:00:00 - 10/12/2021 15:00:00","BZN|DK1","3063.00","2998.04"
"10/12/2021 15:00:00 - 10/12/2021 16:00:00","BZN|DK1","3025.00","2992.94"
"10/12/2021 16:00:00 - 10/12/2021 17:00:00","BZN|DK1","3164.00","3153.90"
"10/12/2021 17:00:00 - 10/12/2021 18:00:00","BZN|DK1","3254.00","3266.81"
"10/12/2021 18:00:00 - 10/12/2021 19:00:00","BZN|DK1","3145.00","3181.22"
"10/12/2021 19:00:00 - 10/12/2021 20:00:00","BZN|DK1","2954.00","2920.27"
"10/12/2021 20:00:00 - 10/12/2021 21:00:00","BZN|DK1","2751.00","2799.01"
"10/12/2021 21:00:00 - 10/12/2021 22:00:00","BZN|DK1","2652.00","2658.79"
"10/12/2021 22:00:00 - 10/12/2021 23:00:00","BZN|DK1","2546.00","2501.81"
"10/12/2021 23:00:00 - 11/12/2021 00:00:00","BZN|DK1","2434.00","2333.31"
"11/12/2021 00:00:00 - 11/12/2021 01:00:00","BZN|DK1","2263.00","2288.66"
"11/12/2021 01:00:00 - 11/12/2021 02:00:00","BZN|DK1","2177.00","2189.93"
"11/12/2021 02:00:00 - 11/12/2021 03:00:00","BZN|DK1","2121.00","2164.76"
"11/12/2021 03:00:00 - 11/12/2021 04:00:00","BZN|DK1","2148.00","2150.35"
"11/12/2021 04:00:00 - 11/12/2021 05:00:00","BZN|DK1","2122.00","2156.30"
"11/12/2021 05:00:00 - 11/12/2021 06:00:00","BZN|DK1","2190.00","2200.44"
"11/12/2021 06:00:00 - 11/12/2021 07:00:00","BZN|DK1","2287.00","2294.08"
"11/12/2021 07:00:00 - 11/12/2021 08:00:00","BZN|DK1","2463.00","2465.79"
"11/12/2021 08:00:00 - 11/12/2021 09:00:00","BZN|DK1","2661.00","2654.90"
"11/12/2021 09:00:00 - 11/12/2021 10:00:00","BZN|DK1","2736.00","2720.34"
"11/12/2021 10:00:00 - 11/12/2021 11:00:00","BZN|DK1","2774.00","2779.69"
"11/12/2021 11:00:00 - 11/12/2021 12:00:00","BZN|DK1","2781.00","2796.43"
"11/12/2021 12:00:00 - 11/12/2021 13:00:00","BZN|DK1","2765.00","2773.91"
"11/12/2021 13:00:00 - 11/12/2021 14:00:00","BZN|DK1","2749.00","2753.37"
"11/12/2021 14:00:00 - 11/12/2021 15:00:00","BZN|DK1","2741.00","2734.03"
"11/12/2021 15:00:00 - 11/12/2021 16:00:00","BZN|DK1","2747.00","2739.27"
"11/12/2021 16:00:00 - 11/12/2021 17:00:00","BZN|DK1","2876.00","2881.18"
"11/12/2021 17:00:00 - 11/12/2021 18:00:00","BZN|DK1","3039.00","3051.60"
"11/12/2021 18:00:00 - 11/12/2021 19:00:00","BZN|DK1","2955.00","2907.67"
"11/12/2021 19:00:00 - 11/12/2021 20:00:00","BZN|DK1","2735.00","2744.87"
"11/12/2021 20:00:00 - 11/12/2021 21:00:00","BZN|DK1","2643.00","2682.54"
"11/12/2021 21:00:00 - 11/12/2021 22:00:00","BZN|DK1","2555.00","2603.70"
"11/12/2021 22:00:00 - 11/12/2021 23:00:00","BZN|DK1","2442.00","2525.14"
"11/12/2021 23:00:00 - 12/12/2021 00:00:00","BZN|DK1","2304.00","2408.65"
"12/12/2021 00:00:00 - 12/12/2021 01:00:00","BZN|DK1","2291.00","2321.37"
"12/12/2021 01:00:00 - 12/12/2021 02:00:00","BZN|DK1","2202.00","2222.07"
"12/12/2021 02:00:00 - 12/12/2021 03:00:00","BZN|DK1","2172.00","2200.73"
"12/12/2021 03:00:00 - 12/12/2021 04:00:00","BZN|DK1","2132.00","2106.19"
"12/12/2021 04:00:00 - 12/12/2021 05:00:00","BZN|DK1","2094.00","2088.07"
"12/12/2021 05:00:00 - 12/12/2021 06:00:00","BZN|DK1","2100.00","2088.92"
"12/12/2021 06:00:00 - 12/12/2021 07:00:00","BZN|DK1","2193.00","2172.72"
"12/12/2021 07:00:00 - 12/12/2021 08:00:00","BZN|DK1","2346.00","2340.71"
"12/12/2021 08:00:00 - 12/12/2021 09:00:00","BZN|DK1","2511.00","2513.91"
"12/12/2021 09:00:00 - 12/12/2021 10:00:00","BZN|DK1","2698.00","2715.60"
"12/12/2021 10:00:00 - 12/12/2021 11:00:00","BZN|DK1","2785.00","2780.48"
"12/12/2021 11:00:00 - 12/12/2021 12:00:00","BZN|DK1","2764.00","2719.07"
"12/12/2021 12:00:00 - 12/12/2021 13:00:00","BZN|DK1","2734.00","2790.93"
"12/12/2021 13:00:00 - 12/12/2021 14:00:00","BZN|DK1","2776.00","2834.59"
"12/12/2021 14:00:00 - 12/12/2021 15:00:00","BZN|DK1","2817.00","2806.14"
"12/12/2021 15:00:00 - 12/12/2021 16:00:00","BZN|DK1","2791.00","2741.37"
"12/12/2021 16:00:00 - 12/12/2021 17:00:00","BZN|DK1","2899.00","2877.34"
"12/12/2021 17:00:00 - 12/12/2021 18:00:00","BZN|DK1","3015.00","3005.56"
"12/12/2021 18:00:00 - 12/12/2021 19:00:00","BZN|DK1","2922.00","2923.13"
"12/12/2021 19:00:00 - 12/12/2021 20:00:00","BZN|DK1","2748.00","2786.81"
"12/12/2021 20:00:00 - 12/12/2021 21:00:00","BZN|DK1","2637.00","2619.93"
"12/12/2021 21:00:00 - 12/12/2021 22:00:00","BZN|DK1","2511.00","2501.40"
"12/12/2021 22:00:00 - 12/12/2021 23:00:00","BZN|DK1","2426.00","2370.33"
"12/12/2021 23:00:00 - 13/12/2021 00:00:00","BZN|DK1","2361.00","2283.05"
"13/12/2021 00:00:00 - 13/12/2021 01:00:00","BZN|DK1","2191.00","2168.99"
"13/12/2021 01:00:00 - 13/12/2021 02:00:00","BZN|DK1","2140.00","2107.80"
"13/12/2021 02:00:00 - 13/12/2021 03:00:00","BZN|DK1","2116.00","2086.36"
"13/12/2021 03:00:00 - 13/12/2021 04:00:00","BZN|DK1","2152.00","2082.62"
"13/12/2021 04:00:00 - 13/12/2021 05:00:00","BZN|DK1","2148.00","2146.22"
"13/12/2021 05:00:00 - 13/12/2021 06:00:00","BZN|DK1","2324.00","2337.45"
"13/12/2021 06:00:00 - 13/12/2021 07:00:00","BZN|DK1","2725.00","2699.48"
"13/12/2021 07:00:00 - 13/12/2021 08:00:00","BZN|DK1","3115.00","3076.15"
"13/12/2021 08:00:00 - 13/12/2021 09:00:00","BZN|DK1","3219.00","3182.37"
"13/12/2021 09:00:00 - 13/12/2021 10:00:00","BZN|DK1","3164.00","3156.46"
"13/12/2021 10:00:00 - 13/12/2021 11:00:00","BZN|DK1","3222.00","3192.31"
"13/12/2021 11:00:00 - 13/12/2021 12:00:00","BZN|DK1","3192.00","3167.19"
"13/12/2021 12:00:00 - 13/12/2021 13:00:00","BZN|DK1","3139.00","3125.56"
"13/12/2021 13:00:00 - 13/12/2021 14:00:00","BZN|DK1","3154.00","3137.27"
"13/12/2021 14:00:00 - 13/12/2021 15:00:00","BZN|DK1","3127.00","3113.66"
"13/12/2021 15:00:00 - 13/12/2021 16:00:00","BZN|DK1","3085.00","3062.27"
"13/12/2021 16:00:00 - 13/12/2021 17:00:00","BZN|DK1","3177.00","3142.52"
"13/12/2021 17:00:00 - 13/12/2021 18:00:00","BZN|DK1","3272.00","3276.86"
"13/12/2021 18:00:00 - 13/12/2021 19:00:00","BZN|DK1","3129.00","3176.86"
"13/12/2021 19:00:00 - 13/12/2021 20:00:00","BZN|DK1","2972.00","2997.51"
"13/12/2021 20:00:00 - 13/12/2021 21:00:00","BZN|DK1","2812.00","2867.35"
"13/12/2021 21:00:00 - 13/12/2021 22:00:00","BZN|DK1","2716.00","2734.10"
"13/12/2021 22:00:00 - 13/12/2021 23:00:00","BZN|DK1","2543.00","2553.63"
"13/12/2021 23:00:00 - 14/12/2021 00:00:00","BZN|DK1","2387.00","2365.21"
"14/12/2021 00:00:00 - 14/12/2021 01:00:00","BZN|DK1","2236.00","2181.57"
"14/12/2021 01:00:00 - 14/12/2021 02:00:00","BZN|DK1","2149.00","2206.33"
"14/12/2021 02:00:00 - 14/12/2021 03:00:00","BZN|DK1","2208.00","2209.40"
"14/12/2021 03:00:00 - 14/12/2021 04:00:00","BZN|DK1","2216.00","2212.12"
"14/12/2021 04:00:00 - 14/12/2021 05:00:00","BZN|DK1","2285.00","2261.90"
"14/12/2021 05:00:00 - 14/12/2021 06:00:00","BZN|DK1","2411.00","2379.36"
"14/12/2021 06:00:00 - 14/12/2021 07:00:00","BZN|DK1","2776.00","2767.58"
"14/12/2021 07:00:00 - 14/12/2021 08:00:00","BZN|DK1","3188.00","3089.57"
"14/12/2021 08:00:00 - 14/12/2021 09:00:00","BZN|DK1","3277.00","3246.34"
"14/12/2021 09:00:00 - 14/12/2021 10:00:00","BZN|DK1","3218.00","3229.13"
"14/12/2021 10:00:00 - 14/12/2021 11:00:00","BZN|DK1","3244.00","3208.86"
"14/12/2021 11:00:00 - 14/12/2021 12:00:00","BZN|DK1","3178.00","3188.90"
"14/12/2021 12:00:00 - 14/12/2021 13:00:00","BZN|DK1","3141.00","3167.62"
"14/12/2021 13:00:00 - 14/12/2021 14:00:00","BZN|DK1","3189.00","3187.14"
"14/12/2021 14:00:00 - 14/12/2021 15:00:00","BZN|DK1","3137.00","3157.13"
"14/12/2021 15:00:00 - 14/12/2021 16:00:00","BZN|DK1","3116.00","3162.98"
"14/12/2021 16:00:00 - 14/12/2021 17:00:00","BZN|DK1","3266.00","3297.84"
"14/12/2021 17:00:00 - 14/12/2021 18:00:00","BZN|DK1","3421.00","3420.08"
"14/12/2021 18:00:00 - 14/12/2021 19:00:00","BZN|DK1","3294.00","3276.41"
"14/12/2021 19:00:00 - 14/12/2021 20:00:00","BZN|DK1","3116.00","3113.90"
"14/12/2021 20:00:00 - 14/12/2021 21:00:00","BZN|DK1","3006.00","3016.38"
"14/12/2021 21:00:00 - 14/12/2021 22:00:00","BZN|DK1","2815.00","2779.80"
"14/12/2021 22:00:00 - 14/12/2021 23:00:00","BZN|DK1","2590.00","2621.95"
"14/12/2021 23:00:00 - 15/12/2021 00:00:00","BZN|DK1","2421.00","2536.34"
"15/12/2021 00:00:00 - 15/12/2021 01:00:00","BZN|DK1","2406.00","2436.97"
"15/12/2021 01:00:00 - 15/12/2021 02:00:00","BZN|DK1","2320.00","2312.31"
"15/12/2021 02:00:00 - 15/12/2021 03:00:00","BZN|DK1","2291.00","2320.67"
"15/12/2021 03:00:00 - 15/12/2021 04:00:00","BZN|DK1","2312.00","2293.55"
"15/12/2021 04:00:00 - 15/12/2021 05:00:00","BZN|DK1","2336.00","2314.68"
"15/12/2021 05:00:00 - 15/12/2021 06:00:00","BZN|DK1","2462.00","2451.97"
"15/12/2021 06:00:00 - 15/12/2021 07:00:00","BZN|DK1","2793.00","2842.40"
"15/12/2021 07:00:00 - 15/12/2021 08:00:00","BZN|DK1","3234.00","3210.97"
"15/12/2021 08:00:00 - 15/12/2021 09:00:00","BZN|DK1","3366.00","3351.11"
"15/12/2021 09:00:00 - 15/12/2021 10:00:00","BZN|DK1","3342.00","3304.71"
"15/12/2021 10:00:00 - 15/12/2021 11:00:00","BZN|DK1","3281.00","3310.87"
"15/12/2021 11:00:00 - 15/12/2021 12:00:00","BZN|DK1","3330.00","3329.07"
"15/12/2021 12:00:00 - 15/12/2021 13:00:00","BZN|DK1","3253.00","3281.09"
"15/12/2021 13:00:00 - 15/12/2021 14:00:00","BZN|DK1","3299.00","3332.60"
"15/12/2021 14:00:00 - 15/12/2021 15:00:00","BZN|DK1","3283.00","3304.27"
"15/12/2021 15:00:00 - 15/12/2021 16:00:00","BZN|DK1","3265.00","3261.01"
"15/12/2021 16:00:00 - 15/12/2021 17:00:00","BZN|DK1","3344.00","3338.96"
"15/12/2021 17:00:00 - 15/12/2021 18:00:00","BZN|DK1","3464.00","3455.70"
"15/12/2021 18:00:00 - 15/12/2021 19:00:00","BZN|DK1","3308.00","3304.82"
"15/12/2021 19:00:00 - 15/12/2021 20:00:00","BZN|DK1","3109.00","3086.05"
"15/12/2021 20:00:00 - 15/12/2021 21:00:00","BZN|DK1","2961.00","2905.72"
"15/12/2021 21:00:00 - 15/12/2021 22:00:00","BZN|DK1","2810.00","2748.72"
"15/12/2021 22:00:00 - 15/12/2021 23:00:00","BZN|DK1","2634.00","2519.36"
"15/12/2021 23:00:00 - 16/12/2021 00:00:00","BZN|DK1","2495.00","2331.50"
"16/12/2021 00:00:00 - 16/12/2021 01:00:00","BZN|DK1","2220.00","2237.61"
"16/12/2021 01:00:00 - 16/12/2021 02:00:00","BZN|DK1","2185.00","2210.19"
"16/12/2021 02:00:00 - 16/12/2021 03:00:00","BZN|DK1","2155.00","2136.82"
"16/12/2021 03:00:00 - 16/12/2021 04:00:00","BZN|DK1","2137.00","2115.00"
"16/12/2021 04:00:00 - 16/12/2021 05:00:00","BZN|DK1","2179.00","2178.39"
"16/12/2021 05:00:00 - 16/12/2021 06:00:00","BZN|DK1","2377.00","2380.60"
"16/12/2021 06:00:00 - 16/12/2021 07:00:00","BZN|DK1","2692.00","2701.99"
"16/12/2021 07:00:00 - 16/12/2021 08:00:00","BZN|DK1","3105.00","3109.78"
"16/12/2021 08:00:00 - 16/12/2021 09:00:00","BZN|DK1","3267.00","3257.82"
"16/12/2021 09:00:00 - 16/12/2021 10:00:00","BZN|DK1","3238.00","3243.98"
"16/12/2021 10:00:00 - 16/12/2021 11:00:00","BZN|DK1","3283.00","3224.44"
"16/12/2021 11:00:00 - 16/12/2021 12:00:00","BZN|DK1","3226.00","3185.82"
"16/12/2021 12:00:00 - 16/12/2021 13:00:00","BZN|DK1","3139.00","3091.68"
"16/12/2021 13:00:00 - 16/12/2021 14:00:00","BZN|DK1","3123.00","3071.48"
"16/12/2021 14:00:00 - 16/12/2021 15:00:00","BZN|DK1","3033.00","3014.50"
"16/12/2021 15:00:00 - 16/12/2021 16:00:00","BZN|DK1","2995.00","3030.86"
"16/12/2021 16:00:00 - 16/12/2021 17:00:00","BZN|DK1","3143.00","3188.69"
"16/12/2021 17:00:00 - 16/12/2021 18:00:00","BZN|DK1","3367.00","3346.72"
"16/12/2021 18:00:00 - 16/12/2021 19:00:00","BZN|DK1","3262.00","3237.57"
"16/12/2021 19:00:00 - 16/12/2021 20:00:00","BZN|DK1","3067.00","3054.13"
"16/12/2021 20:00:00 - 16/12/2021 21:00:00","BZN|DK1","2863.00","2851.23"
"16/12/2021 21:00:00 - 16/12/2021 22:00:00","BZN|DK1","2686.00","2660.94"
"16/12/2021 22:00:00 - 16/12/2021 23:00:00","BZN|DK1","2509.00","2493.58"
"16/12/2021 23:00:00 - 17/12/2021 00:00:00","BZN|DK1","2347.00","2297.64"
"17/12/2021 00:00:00 - 17/12/2021 01:00:00","BZN|DK1","2189.00","2223.25"
"17/12/2021 01:00:00 - 17/12/2021 02:00:00","BZN|DK1","2181.00","2241.08"
"17/12/2021 02:00:00 - 17/12/2021 03:00:00","BZN|DK1","2210.00","2237.40"
"17/12/2021 03:00:00 - 17/12/2021 04:00:00","BZN|DK1","2247.00","2230.56"
"17/12/2021 04:00:00 - 17/12/2021 05:00:00","BZN|DK1","2303.00","2226.14"
"17/12/2021 05:00:00 - 17/12/2021 06:00:00","BZN|DK1","2427.00","2370.10"
"17/12/2021 06:00:00 - 17/12/2021 07:00:00","BZN|DK1","2697.00","2705.09"
"17/12/2021 07:00:00 - 17/12/2021 08:00:00","BZN|DK1","3062.00","3084.58"
"17/12/2021 08:00:00 - 17/12/2021 09:00:00","BZN|DK1","3234.00","3200.81"
"17/12/2021 09:00:00 - 17/12/2021 10:00:00","BZN|DK1","3162.00","3183.81"
"17/12/2021 10:00:00 - 17/12/2021 11:00:00","BZN|DK1","3216.00","3242.63"
"17/12/2021 11:00:00 - 17/12/2021 12:00:00","BZN|DK1","3214.00","3212.39"
"17/12/2021 12:00:00 - 17/12/2021 13:00:00","BZN|DK1","3082.00","3120.00"
"17/12/2021 13:00:00 - 17/12/2021 14:00:00","BZN|DK1","3024.00","3067.32"
"17/12/2021 14:00:00 - 17/12/2021 15:00:00","BZN|DK1","2968.00","2924.28"
"17/12/2021 15:00:00 - 17/12/2021 16:00:00","BZN|DK1","2897.00","2869.63"
"17/12/2021 16:00:00 - 17/12/2021 17:00:00","BZN|DK1","2986.00","3002.71"
"17/12/2021 17:00:00 - 17/12/2021 18:00:00","BZN|DK1","3140.00","3137.08"
"17/12/2021 18:00:00 - 17/12/2021 19:00:00","BZN|DK1","3039.00","3021.13"
"17/12/2021 19:00:00 - 17/12/2021 20:00:00","BZN|DK1","2847.00","2850.14"
